"","AdText","Affiliation","AffililationNum","AffililationObj"
"1264","We want to grow and not being shot! Join us!","Liberal","0.25082591176033","list(Conservative = 0.166895404458046, Green = 0.332662463188171, Liberal = 0.25082591176033, Libertarian = 0.249616250395775)"
"1265","We want to live in the country with no fear!","Liberal","0.208656638860703","list(Conservative = 0.18566358089447, Green = 0.330419272184372, Liberal = 0.208656638860703, Libertarian = 0.275260537862778)"
"1266","It's not about who is ""good"" and ""bad"" it's about what is right!","Liberal","0.243945196270943","list(Conservative = 0.198009625077248, Green = 0.25083589553833, Liberal = 0.243945196270943, Libertarian = 0.30720928311348)"
"1267","We run this community because we care...","Conservative","0.251684010028839","list(Conservative = 0.251684010028839, Green = 0.244722694158554, Liberal = 0.242965057492256, Libertarian = 0.260628223419189)"
"1268","It's been only a month since Library of Islamic Knowledge at the center in Houston is open SAVE ISLAMIC KNOWLEDGE","Liberal","0.215671271085739","list(Conservative = 0.158805340528488, Green = 0.432660460472107, Liberal = 0.215671271085739, Libertarian = 0.192862957715988)"
"1269","It's been only a month since Library of Islamic Knowledge at the center in Houston is open SAVE ISLAMIC KNOWLEDGE","Liberal","0.215671271085739","list(Conservative = 0.158805340528488, Green = 0.432660460472107, Liberal = 0.215671271085739, Libertarian = 0.192862957715988)"
"1270","We Muslims of the United States are subject to Islamophobia from the media where regularly STOP SCAPEGOATING MUSLIMS!","Conservative","0.253693878650665","list(Conservative = 0.253693878650665, Green = 0.340314030647278, Liberal = 0.213478729128838, Libertarian = 0.19251337647438)"
"1271","Attacker calls woman 'Muslim piece of trash' before pouring liquid on her in disturbing incident outside Starbucks in Washington 11111111","Liberal","0.104579277336597","list(Conservative = 0.0811087340116501, Green = 0.764882862567902, Liberal = 0.104579277336597, Libertarian = 0.0494290813803673)"
"1272","Detroit! A peaceful rally is planned in front of the Coleman A. Young Municipal Center on May 21 to honor the memory of Aiyana Mo'Nay Stanley-Jones, a 7-year-old little girl killed by the #Detroit police in her home on the night of May 16, 2010, and other victims of police violence and demand demilitarization of police. We need your help and support! Join us! #JusticeForAiyana","Liberal","0.267776101827621","list(Conservative = 0.163091123104095, Green = 0.0398320816457272, Liberal = 0.267776101827621, Libertarian = 0.529300689697266)"
"1273","Glasses make you 20% more attractive","Conservative","0.19415357708931","list(Conservative = 0.19415357708931, Green = 0.417277991771698, Liberal = 0.166727915406227, Libertarian = 0.221840471029282)"
"1274","I laughed morbidly at this, i need help","Liberal","0.201158091425896","list(Conservative = 0.181468263268471, Green = 0.381863236427307, Liberal = 0.201158091425896, Libertarian = 0.235510393977165)"
"1275","Police are beyond out of control, help us make this viral! Follow our account in order to spread the truth!","Liberal","0.149434998631477","list(Conservative = 0.139933571219444, Green = 0.332795739173889, Liberal = 0.149434998631477, Libertarian = 0.377835750579834)"
"1276","Getting an uber while drunk","Liberal","0.172252625226974","list(Conservative = 0.120707422494888, Green = 0.169502943754196, Liberal = 0.172252625226974, Libertarian = 0.537536919116974)"
"1277","What is life now","Conservative","0.200944662094116","list(Conservative = 0.200944662094116, Green = 0.377946615219116, Liberal = 0.199636086821556, Libertarian = 0.221472710371017)"
"1278","It could also be someone stabbing you, and trying to kill ya too","Liberal","0.193051546812057","list(Conservative = 0.134592548012733, Green = 0.418659895658493, Liberal = 0.193051546812057, Libertarian = 0.2536960542202)"
"1279","My Spirit animal","Liberal","0.2072873711586","list(Conservative = 0.192373871803284, Green = 0.397735357284546, Liberal = 0.2072873711586, Libertarian = 0.202603384852409)"
"1280","When you out in public and see your bf make eye contact with a girl","Liberal","0.212078049778938","list(Conservative = 0.14030322432518, Green = 0.447719663381577, Liberal = 0.212078049778938, Libertarian = 0.199899092316628)"
"1281","Who else has done this more than 10 times?","Conservative","0.201475471258163","list(Conservative = 0.201475471258163, Green = 0.298334270715714, Liberal = 0.185228362679482, Libertarian = 0.314961850643158)"
"1282","Looks like an Apple mouse","Liberal","0.223761826753616","list(Conservative = 0.201151326298714, Green = 0.369653970003128, Liberal = 0.223761826753616, Libertarian = 0.205432862043381)"
"1283","Gross.. Why did u do it","Conservative","0.213023915886879","list(Conservative = 0.213023915886879, Green = 0.33422577381134, Liberal = 0.200569540262222, Libertarian = 0.252180755138397)"
"1284","Better than Shakespeare","Liberal","0.221585959196091","list(Conservative = 0.215192139148712, Green = 0.337602406740189, Liberal = 0.221585959196091, Libertarian = 0.225619465112686)"
"1285","Can you smrell what the wok is cookin","Liberal","0.218856140971184","list(Conservative = 0.204124465584755, Green = 0.374440222978592, Liberal = 0.218856140971184, Libertarian = 0.202579215168953)"
"1286","""Thx mim""","Conservative","0.221155196428299","list(Conservative = 0.221155196428299, Green = 0.328376471996307, Liberal = 0.215830132365227, Libertarian = 0.234638214111328)"
"1287","Haha- wait.... Is he.... He's coming isn't he.... That motherbarker...","Conservative","0.242092415690422","list(Conservative = 0.242092415690422, Green = 0.219067439436913, Liberal = 0.202452287077904, Libertarian = 0.336387813091278)"
"1288","White people","Liberal","0.228483274579048","list(Conservative = 0.221298187971115, Green = 0.322283238172531, Liberal = 0.228483274579048, Libertarian = 0.227935314178467)"
"1289","I swear Family Feud has the best nicknames for a dick","Liberal","0.222392469644547","list(Conservative = 0.179334506392479, Green = 0.40442019701004, Liberal = 0.222392469644547, Libertarian = 0.193852916359901)"
"1290","Most difficult shit ever","Liberal","0.26445859670639","list(Conservative = 0.164211958646774, Green = 0.246511101722717, Liberal = 0.26445859670639, Libertarian = 0.324818342924118)"
"1291","new meaning to fucking up the logo.","Liberal","0.276192784309387","list(Conservative = 0.169156894087791, Green = 0.121891774237156, Liberal = 0.276192784309387, Libertarian = 0.432758539915085)"
"1292","I want bare titties but not bear titties","Liberal","0.202931687235832","list(Conservative = 0.196395963430405, Green = 0.397655814886093, Liberal = 0.202931687235832, Libertarian = 0.203016564249992)"
"1293","This Es Wut causes depression","Liberal","0.22912785410881","list(Conservative = 0.18241411447525, Green = 0.365164637565613, Liberal = 0.22912785410881, Libertarian = 0.223293393850327)"
"1294","We are Patriots. We fight for the traditions, for the National Symbols and for the Future. If you don't like the liberal ideas and you are not the one who supports gun control, gay marriage and black lives matter activists. If America is more than just a country for you, we want you to join us! This is a community for everyone whose heart is with America. Don't be a stranger, be a patriot! Follow us! Instagram Of The United Instotus","Conservative","0.667653501033783","list(Conservative = 0.667653501033783, Green = 0.00166155875194818, Liberal = 0.153265580534935, Libertarian = 0.177419379353523)"
"1295","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1296","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1297","A tiny browser extension will help you to browse, listen and share any kind of music! Free online music library! musicfb.info FaceMusic Stop A.I.","Liberal","0.214599847793579","list(Conservative = 0.0507832728326321, Green = 0.578230798244476, Liberal = 0.214599847793579, Libertarian = 0.156386062502861)"
"1298","A tiny browser extension will help you to browse, listen and share any kind of music! Free online music library! musicfb.info FaceMusic Stop A.I.","Liberal","0.214599847793579","list(Conservative = 0.0507832728326321, Green = 0.578230798244476, Liberal = 0.214599847793579, Libertarian = 0.156386062502861)"
"1299","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1300","Free online player: Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A.I.","Liberal","0.139588266611099","list(Conservative = 0.122828029096127, Green = 0.43349489569664, Liberal = 0.139588266611099, Libertarian = 0.304088801145554)"
"1301","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1302","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1303","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1304","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1305","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1306","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1307","Free online player! Jump in the world of free music! Click and download for ur browser Unlimited, free and rapid app for you - listen music online on ur Facebook! musicfb.info FaceMusic Stop A. I.","Liberal","0.138752013444901","list(Conservative = 0.0595092140138149, Green = 0.420295506715775, Liberal = 0.138752013444901, Libertarian = 0.381443291902542)"
"1308","Free online player! Jump in the world of free music! Click and download for ur browser Unlimited, free and rapid app for you - listen music online on ur Facebook! musicfb.info FaceMusic Stop A. I.","Liberal","0.138752013444901","list(Conservative = 0.0595092140138149, Green = 0.420295506715775, Liberal = 0.138752013444901, Libertarian = 0.381443291902542)"
"1309","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1310","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1311","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1312","Free online player: Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A.I.","Liberal","0.139588266611099","list(Conservative = 0.122828029096127, Green = 0.43349489569664, Liberal = 0.139588266611099, Libertarian = 0.304088801145554)"
"1313","Free online player: Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A.I.","Liberal","0.139588266611099","list(Conservative = 0.122828029096127, Green = 0.43349489569664, Liberal = 0.139588266611099, Libertarian = 0.304088801145554)"
"1314","Free online player: Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A.I.","Liberal","0.139588266611099","list(Conservative = 0.122828029096127, Green = 0.43349489569664, Liberal = 0.139588266611099, Libertarian = 0.304088801145554)"
"1315","Free music extension! Be online and listen anything u like! musicfb. info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1316","Free music extension! Be online and listen anything u like! musicfb.info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1317","Listen to your favorite music via ̀ FaceMusic"" absolutely legal and for free! Free online music player': Download now! musicfb.info FaceMusic Stop A.I.","Liberal","0.134425520896912","list(Conservative = 0.123207904398441, Green = 0.440239936113358, Liberal = 0.134425520896912, Libertarian = 0.302126705646515)"
"1318","Listen to your favorite music via ̀ FaceMusic"" absolutely legal and for free! Free online music player': Download now! musicfb.info FaceMusic Stop A.I.","Liberal","0.134425520896912","list(Conservative = 0.123207904398441, Green = 0.440239936113358, Liberal = 0.134425520896912, Libertarian = 0.302126705646515)"
"1319","Free music extension! Be online and listen anything u like! musicfb. info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1320","Free music extension! Be online and listen anything u like! musicfb.info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1321","Only for Chrome users! Any music via ""FaceMusic"" absolutely legal and for free! Free online music library! Download! musicfb.info FaceMusic Stop A.I.","Liberal","0.217573434114456","list(Conservative = 0.103576719760895, Green = 0.368814527988434, Liberal = 0.217573434114456, Libertarian = 0.310035347938538)"
"1322","Only for Chrome users! Any music via ""FaceMusic"" absolutely legal and for free! Free online music library! Download! musicfb.info FaceMusic Stop A.I.","Liberal","0.217573434114456","list(Conservative = 0.103576719760895, Green = 0.368814527988434, Liberal = 0.217573434114456, Libertarian = 0.310035347938538)"
"1323","A tiny browser extension will help you to browse, listen and share any kind of music! Free online music library! musicfb.info FaceMusic Stop A.I.","Liberal","0.214599847793579","list(Conservative = 0.0507832728326321, Green = 0.578230798244476, Liberal = 0.214599847793579, Libertarian = 0.156386062502861)"
"1324","A tiny browser extension will help you to browse, listen and share any kind of music! Free online music library! musicfb.info FaceMusic Stop A.I.","Liberal","0.214599847793579","list(Conservative = 0.0507832728326321, Green = 0.578230798244476, Liberal = 0.214599847793579, Libertarian = 0.156386062502861)"
"1325","A tiny browser extension will help you to browse, listen and share any kind of music! Free online music library! musicfb.info FaceMusic Stop A.I.","Liberal","0.214599847793579","list(Conservative = 0.0507832728326321, Green = 0.578230798244476, Liberal = 0.214599847793579, Libertarian = 0.156386062502861)"
"1326","A tiny browser extension will help you to browse, listen and share any kind of music! Free online music library! musicfb.info FaceMusic Stop A.I.","Liberal","0.214599847793579","list(Conservative = 0.0507832728326321, Green = 0.578230798244476, Liberal = 0.214599847793579, Libertarian = 0.156386062502861)"
"1327","A tiny browser extension will help you to browse, listen and share any kind of music! Free online music library! musicfb.info FaceMusic Stop A.I.","Liberal","0.214599847793579","list(Conservative = 0.0507832728326321, Green = 0.578230798244476, Liberal = 0.214599847793579, Libertarian = 0.156386062502861)"
"1328","Free online player: Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A.I.","Liberal","0.139588266611099","list(Conservative = 0.122828029096127, Green = 0.43349489569664, Liberal = 0.139588266611099, Libertarian = 0.304088801145554)"
"1329","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1330","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1331","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1332","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1333","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1334","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1335","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1336","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1337","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1338","Only for Chrome users! Any music via ""FaceMusic"" absolutely legal and for free! Download free music player! musicfb.info FaceMusic Stop A.I.","Liberal","0.145964384078979","list(Conservative = 0.102921590209007, Green = 0.354427844285965, Liberal = 0.145964384078979, Libertarian = 0.396686226129532)"
"1339","Only for Chrome users! Any music via ""FaceMusic"" absolutely legal and for free! Free online music library! Download! musicfb.info FaceMusic Stop A.I.","Liberal","0.217573434114456","list(Conservative = 0.103576719760895, Green = 0.368814527988434, Liberal = 0.217573434114456, Libertarian = 0.310035347938538)"
"1340","Only for Chrome users! Any music via ""FaceMusic"" absolutely legal and for free! Free online music library! Download! musicfb.info FaceMusic Stop A.I.","Liberal","0.217573434114456","list(Conservative = 0.103576719760895, Green = 0.368814527988434, Liberal = 0.217573434114456, Libertarian = 0.310035347938538)"
"1341","Only for Chrome users! Any music via ""FaceMusic"" absolutely legal and for free! Free online music library! Download! musicfb.info FaceMusic Stop A.I.","Liberal","0.217573434114456","list(Conservative = 0.103576719760895, Green = 0.368814527988434, Liberal = 0.217573434114456, Libertarian = 0.310035347938538)"
"1342","Only for Chrome users! Any music via ""FaceMusic"" absolutely legal and for free! Free online music library! Download! musicfb.info FaceMusic Stop A.I.","Liberal","0.217573434114456","list(Conservative = 0.103576719760895, Green = 0.368814527988434, Liberal = 0.217573434114456, Libertarian = 0.310035347938538)"
"1343","Only for Chrome users! Any music via ""FaceMusic"" absolutely legal and for free! Free online music library! Download! musicfb.info FaceMusic Stop A.I.","Liberal","0.217573434114456","list(Conservative = 0.103576719760895, Green = 0.368814527988434, Liberal = 0.217573434114456, Libertarian = 0.310035347938538)"
"1344","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1345","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1346","Free online player! Jump in the world of free music! Click and download for ur browser musicfb.info FaceMusic Stop A.I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1347","Free online player! Jump in the world of free music! Click and download for ur browser musicfb.info FaceMusic Stop A.I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1348","Free online player! Jump in the world of free music! Click and download for ur browser musicfb.info FaceMusic Stop A.I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1349","Download and listen music for free. Unique browser extension! Download and start listen! musicfb.info FaceMusic Stop A.I.","Liberal","0.161382988095284","list(Conservative = 0.109165757894516, Green = 0.338949918746948, Liberal = 0.161382988095284, Libertarian = 0.390501350164413)"
"1350","A tiny browser extension will help you to browse, listen and share any kind of music! Free music. Anywhere. Download now musicfb.info FaceMusic Stop A. 1.","Liberal","0.187273025512695","list(Conservative = 0.0571465194225311, Green = 0.561269998550415, Liberal = 0.187273025512695, Libertarian = 0.194310486316681)"
"1351","Free online player: Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A.I.","Liberal","0.139588266611099","list(Conservative = 0.122828029096127, Green = 0.43349489569664, Liberal = 0.139588266611099, Libertarian = 0.304088801145554)"
"1352","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1353","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1354","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1355","Free online player! Just add in ur browser and jump in the world of free music! musicfb.info FaceMusic Stop A. 1.","Liberal","0.141684547066689","list(Conservative = 0.117750637233257, Green = 0.413371294736862, Liberal = 0.141684547066689, Libertarian = 0.327193528413773)"
"1356","Stop paying for music! First Facebook music service! Download now! Listen legally and for free. Jump in! musicfb.info FaceMusic Stop A. 1.","Liberal","0.197237923741341","list(Conservative = 0.148684099316597, Green = 0.363805562257767, Liberal = 0.197237923741341, Libertarian = 0.29027247428894)"
"1357","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1358","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1359","Free online player! Jump in the world of free music! Click and download for ur browser musicfb.info FaceMusic Stop A.I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1360","Free online player! Jump in the world of free music! Click and download for ur browser musicfb.info FaceMusic Stop A.I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1361","Free online player! Jump in the world of free music! Click and download for ur browser musicfb.info FaceMusic Stop A.I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1362","Stop paying for music! Listen legally and for free. Download now! Free and legal music service. Click to download! musicfb.info FaceMusic Stop A.I.","Liberal","0.20418019592762","list(Conservative = 0.128062695264816, Green = 0.391283065080643, Liberal = 0.20418019592762, Libertarian = 0.276474118232727)"
"1363","Listen to your favorite music via ̀ FaceMusic"" absolutely legal and for free! Free online music player': Download now! musicfb.info FaceMusic Stop A.I.","Liberal","0.134425520896912","list(Conservative = 0.123207904398441, Green = 0.440239936113358, Liberal = 0.134425520896912, Libertarian = 0.302126705646515)"
"1364","Listen to your favorite music via ̀ FaceMusic"" absolutely legal and for free! Free online music player': Download now! musicfb.info FaceMusic Stop A.I.","Liberal","0.134425520896912","list(Conservative = 0.123207904398441, Green = 0.440239936113358, Liberal = 0.134425520896912, Libertarian = 0.302126705646515)"
"1365","Listen to your favorite music via ""FaceMusic"" absolutely legal and for free! Free online music player! Download now! musicfb.info FaceMusic Stop A. I.","Liberal","0.129991933703423","list(Conservative = 0.111080065369606, Green = 0.441078037023544, Liberal = 0.129991933703423, Libertarian = 0.317849963903427)"
"1366","Listen to your favorite music via ""FaceMusic"" absolutely legal and for free! Free online music player! Download now! musicfb.info FaceMusic Stop A.I","Liberal","0.12763038277626","list(Conservative = 0.111800730228424, Green = 0.437959998846054, Liberal = 0.12763038277626, Libertarian = 0.322608858346939)"
"1367","Listen to your favorite music via ""FaceMusic"" absolutely legal and for free! Free online music player! Download now! musicfb.info FaceMusic Stop A.I","Liberal","0.12763038277626","list(Conservative = 0.111800730228424, Green = 0.437959998846054, Liberal = 0.12763038277626, Libertarian = 0.322608858346939)"
"1368","Be what you want to be with the music you like. ""FaceMusic'. Free music service! Download now! musicfb.info FaceMusic Stop R.I.","Liberal","0.222799390554428","list(Conservative = 0.128771394491196, Green = 0.461257964372635, Liberal = 0.222799390554428, Libertarian = 0.187171280384064)"
"1369","Free music extension! Be online and listen anything u like! musicfb. info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1370","Free music extension! Be online and listen anything u like! musicfb. info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1371","Free music extension! Be online and listen anything u like! musicfb. info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1372","Free music extension! Be online and listen anything u like! musicfb. info FaceMusic Stop A. I.","Liberal","0.187926217913628","list(Conservative = 0.156423002481461, Green = 0.400662630796432, Liberal = 0.187926217913628, Libertarian = 0.254988223314285)"
"1373","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1374","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1375","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1376","First online player for ur browser! Listen everything for free! musicfb. info FaceMusic Stop A. I.","Conservative","0.178747311234474","list(Conservative = 0.178747311234474, Green = 0.298587411642075, Liberal = 0.112784527242184, Libertarian = 0.409880757331848)"
"1377","First online player for ur Chrome browser! Download and listen everything for free! Free online music library! Download! musicfb.info FaceMusic Stop A.I.","Liberal","0.153814077377319","list(Conservative = 0.135739102959633, Green = 0.36144158244133, Liberal = 0.153814077377319, Libertarian = 0.349005252122879)"
"1378","Free online player! Jump in the world of free music! Click and download for ur browser musicfb.info FaceMusic Stop A.I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1379","Free online player! Jump in the world of free music! Click and download for ur browser musicfb. info FaceMusic Stop A. I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1380","Free online player! Jump in the world of free music! Click and download for ur browser musicfb.info FaceMusic Stop A.I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
"1381","Free online player! Jump in the world of free music! Click and download for ur browser musicfb.info FaceMusic Stop A.I.","Liberal","0.171449229121208","list(Conservative = 0.098930612206459, Green = 0.450181573629379, Liberal = 0.171449229121208, Libertarian = 0.279438585042953)"
